2024-12-18 03:59:29.764 INFO  [20836] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:31.502 INFO  [20836] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 03:59:31.995 INFO  [20836] [Engine::Run::<lambda_1>::operator ()@53] E tuşuna basıldı!
2024-12-18 04:09:03.047 INFO  [28676] [Window::Init@28] GLFW Initialized
2024-12-18 04:09:03.199 INFO  [28676] [Window::Init@49] GLEW Initialized
2024-12-18 04:09:03.199 INFO  [28676] [Window::Init@51] 3.3.0 NVIDIA 561.09
2024-12-18 04:09:56.382 INFO  [33212] [Window::Init@28] GLFW Initialized
2024-12-18 04:09:56.523 INFO  [33212] [Window::Init@49] GLEW Initialized
2024-12-18 04:09:56.523 INFO  [33212] [Window::Init@51] 3.3.0 NVIDIA 561.09
2024-12-18 04:09:57.803 INFO  [33212] [Engine::Run::<lambda_1>::operator ()@52] E tuşuna basıldı!
2024-12-18 04:09:58.108 INFO  [33212] [Engine::Run::<lambda_1>::operator ()@52] E tuşuna basıldı!
2024-12-18 04:09:58.395 INFO  [33212] [Engine::Run::<lambda_1>::operator ()@52] E tuşuna basıldı!
2024-12-18 04:09:59.523 INFO  [33212] [Engine::Run::<lambda_1>::operator ()@52] E tuşuna basıldı!
2024-12-18 04:09:59.707 INFO  [33212] [Engine::Run::<lambda_1>::operator ()@52] E tuşuna basıldı!
2024-12-18 04:09:59.870 INFO  [33212] [Engine::Run::<lambda_1>::operator ()@52] E tuşuna basıldı!
2024-12-18 04:10:00.035 INFO  [33212] [Engine::Run::<lambda_1>::operator ()@52] E tuşuna basıldı!
2024-12-18 04:13:29.180 INFO  [33392] [Window::Init@28] GLFW Initialized
2024-12-18 04:13:29.334 INFO  [33392] [Window::Init@49] GLEW Initialized
2024-12-18 04:13:29.334 INFO  [33392] [Window::Init@51] 3.3.0 NVIDIA 561.09
2024-12-18 04:13:30.214 INFO  [33392] [Engine::Run::<lambda_1>::operator ()@52] E tuşuna basıldı!
2024-12-18 04:13:30.517 INFO  [33392] [Engine::Run::<lambda_1>::operator ()@52] E tuşuna basıldı!
2024-12-18 04:13:30.683 INFO  [33392] [Engine::Run::<lambda_1>::operator ()@52] E tuşuna basıldı!
2024-12-18 04:13:31.579 INFO  [33392] [Engine::Run::<lambda_1>::operator ()@52] E tuşuna basıldı!
2024-12-18 04:13:31.827 INFO  [33392] [Engine::Run::<lambda_1>::operator ()@52] E tuşuna basıldı!
2024-12-18 04:13:32.012 INFO  [33392] [Engine::Run::<lambda_1>::operator ()@52] E tuşuna basıldı!
2024-12-18 04:14:11.018 INFO  [17060] [Window::Init@28] GLFW Initialized
2024-12-18 04:14:11.156 INFO  [17060] [Window::Init@49] GLEW Initialized
2024-12-18 04:14:11.156 INFO  [17060] [Window::Init@51] 3.3.0 NVIDIA 561.09
2024-12-18 04:14:11.932 INFO  [17060] [Engine::Run::<lambda_1>::operator ()@52] E tuşuna basıldı!
2024-12-18 04:14:12.172 INFO  [17060] [Engine::Run::<lambda_1>::operator ()@52] E tuşuna basıldı!
2024-12-18 04:14:12.340 INFO  [17060] [Engine::Run::<lambda_1>::operator ()@52] E tuşuna basıldı!
2024-12-18 04:14:12.996 INFO  [17060] [Engine::Run::<lambda_1>::operator ()@52] E tuşuna basıldı!
2024-12-18 04:18:29.995 INFO  [17256] [Window::Init@28] GLFW Initialized
2024-12-18 04:18:30.132 INFO  [17256] [Window::Init@49] GLEW Initialized
2024-12-18 04:18:30.132 INFO  [17256] [Window::Init@51] 3.3.0 NVIDIA 561.09
2024-12-18 04:18:31.844 INFO  [17256] [Engine::Run::<lambda_1>::operator ()@52] E tuşuna basıldı!
2024-12-18 04:18:32.172 INFO  [17256] [Engine::Run::<lambda_1>::operator ()@52] E tuşuna basıldı!
2024-12-18 04:18:32.396 INFO  [17256] [Engine::Run::<lambda_1>::operator ()@52] E tuşuna basıldı!
2024-12-18 04:18:32.989 INFO  [17256] [Engine::Run::<lambda_1>::operator ()@52] E tuşuna basıldı!
2024-12-18 04:24:43.178 INFO  [27872] [Window::Init@28] GLFW Initialized
2024-12-18 04:24:43.327 INFO  [27872] [Window::Init@49] GLEW Initialized
2024-12-18 04:24:43.327 INFO  [27872] [Window::Init@51] 3.3.0 NVIDIA 561.09
2024-12-18 04:25:32.265 INFO  [26232] [Window::Init@28] GLFW Initialized
2024-12-18 04:25:32.413 INFO  [26232] [Window::Init@49] GLEW Initialized
2024-12-18 04:25:32.413 INFO  [26232] [Window::Init@51] 3.3.0 NVIDIA 561.09
2024-12-18 04:25:34.030 INFO  [26232] [Engine::Run::<lambda_1>::operator ()@44] E tuşuna basıldı!
2024-12-18 04:25:34.471 INFO  [26232] [Engine::Run::<lambda_1>::operator ()@44] E tuşuna basıldı!
2024-12-18 04:25:34.835 INFO  [26232] [Engine::Run::<lambda_1>::operator ()@44] E tuşuna basıldı!
2024-12-18 04:25:35.387 INFO  [26232] [Engine::Run::<lambda_1>::operator ()@44] E tuşuna basıldı!
2024-12-18 04:25:41.987 INFO  [26232] [Engine::Run::<lambda_1>::operator ()@44] E tuşuna basıldı!
2024-12-18 04:25:43.023 INFO  [26232] [Engine::Run::<lambda_1>::operator ()@44] E tuşuna basıldı!
2024-12-18 04:25:44.195 INFO  [26232] [Engine::Run::<lambda_1>::operator ()@44] E tuşuna basıldı!
2024-12-18 04:25:44.733 INFO  [26232] [Engine::Run::<lambda_1>::operator ()@44] E tuşuna basıldı!
2024-12-18 04:25:45.236 INFO  [26232] [Engine::Run::<lambda_1>::operator ()@44] E tuşuna basıldı!
2024-12-18 04:25:46.323 INFO  [26232] [Engine::Run::<lambda_1>::operator ()@44] E tuşuna basıldı!
2024-12-18 04:25:46.595 INFO  [26232] [Engine::Run::<lambda_1>::operator ()@44] E tuşuna basıldı!
2024-12-18 04:25:46.843 INFO  [26232] [Engine::Run::<lambda_1>::operator ()@44] E tuşuna basıldı!
2024-12-18 04:25:48.862 INFO  [26232] [Engine::Run::<lambda_1>::operator ()@44] E tuşuna basıldı!
2024-12-18 04:25:49.070 INFO  [26232] [Engine::Run::<lambda_1>::operator ()@44] E tuşuna basıldı!
2024-12-18 04:25:49.299 INFO  [26232] [Engine::Run::<lambda_1>::operator ()@44] E tuşuna basıldı!
2024-12-18 04:26:47.318 INFO  [23428] [Window::Init@28] GLFW Initialized
2024-12-18 04:26:47.454 INFO  [23428] [Window::Init@49] GLEW Initialized
2024-12-18 04:26:47.455 INFO  [23428] [Window::Init@51] 3.3.0 NVIDIA 561.09
2024-12-18 04:26:50.756 INFO  [23428] [Engine::Run::<lambda_1>::operator ()@44] E tuşuna basıldı!
2024-12-18 04:26:50.997 INFO  [23428] [Engine::Run::<lambda_1>::operator ()@44] E tuşuna basıldı!
2024-12-18 04:26:51.179 INFO  [23428] [Engine::Run::<lambda_1>::operator ()@44] E tuşuna basıldı!
2024-12-18 04:26:51.363 INFO  [23428] [Engine::Run::<lambda_1>::operator ()@44] E tuşuna basıldı!
2024-12-18 04:27:16.202 INFO  [31156] [Window::Init@28] GLFW Initialized
2024-12-18 04:27:16.345 INFO  [31156] [Window::Init@49] GLEW Initialized
2024-12-18 04:27:16.345 INFO  [31156] [Window::Init@51] 3.3.0 NVIDIA 561.09
2024-12-18 04:27:20.077 INFO  [31156] [Engine::Run::<lambda_1>::operator ()@44] S tuşuna basıldı!
2024-12-18 04:27:20.787 INFO  [31156] [Engine::Run::<lambda_1>::operator ()@44] S tuşuna basıldı!
2024-12-18 04:27:21.555 INFO  [31156] [Engine::Run::<lambda_1>::operator ()@44] S tuşuna basıldı!
2024-12-18 04:27:21.739 INFO  [31156] [Engine::Run::<lambda_1>::operator ()@44] S tuşuna basıldı!
2024-12-18 04:27:21.939 INFO  [31156] [Engine::Run::<lambda_1>::operator ()@44] S tuşuna basıldı!
2024-12-18 04:27:22.123 INFO  [31156] [Engine::Run::<lambda_1>::operator ()@44] S tuşuna basıldı!
2024-12-18 04:27:22.267 INFO  [31156] [Engine::Run::<lambda_1>::operator ()@44] S tuşuna basıldı!
2024-12-18 04:27:22.451 INFO  [31156] [Engine::Run::<lambda_1>::operator ()@44] S tuşuna basıldı!
2024-12-18 04:27:22.611 INFO  [31156] [Engine::Run::<lambda_1>::operator ()@44] S tuşuna basıldı!
2024-12-18 04:27:22.772 INFO  [31156] [Engine::Run::<lambda_1>::operator ()@44] S tuşuna basıldı!
2024-12-18 04:27:23.453 INFO  [31156] [Engine::Run::<lambda_1>::operator ()@44] S tuşuna basıldı!
2024-12-18 04:27:23.588 INFO  [31156] [Engine::Run::<lambda_1>::operator ()@44] S tuşuna basıldı!
2024-12-18 04:27:23.723 INFO  [31156] [Engine::Run::<lambda_1>::operator ()@44] S tuşuna basıldı!
2024-12-18 04:27:23.859 INFO  [31156] [Engine::Run::<lambda_1>::operator ()@44] S tuşuna basıldı!
2024-12-18 04:27:24.022 INFO  [31156] [Engine::Run::<lambda_1>::operator ()@44] S tuşuna basıldı!
2024-12-18 04:27:24.181 INFO  [31156] [Engine::Run::<lambda_1>::operator ()@44] S tuşuna basıldı!
2024-12-18 04:27:24.347 INFO  [31156] [Engine::Run::<lambda_1>::operator ()@44] S tuşuna basıldı!
2024-12-18 04:27:32.309 INFO  [33284] [Window::Init@28] GLFW Initialized
2024-12-18 04:27:32.442 INFO  [33284] [Window::Init@49] GLEW Initialized
2024-12-18 04:27:32.443 INFO  [33284] [Window::Init@51] 3.3.0 NVIDIA 561.09
2024-12-18 04:27:38.436 INFO  [33284] [Engine::Run::<lambda_1>::operator ()@44] S tuşuna basıldı!
2024-12-18 04:27:38.819 INFO  [33284] [Engine::Run::<lambda_1>::operator ()@44] S tuşuna basıldı!
2024-12-18 04:27:39.164 INFO  [33284] [Engine::Run::<lambda_1>::operator ()@44] S tuşuna basıldı!
2024-12-18 04:27:39.463 INFO  [33284] [Engine::Run::<lambda_1>::operator ()@44] S tuşuna basıldı!
2024-12-18 04:27:40.564 INFO  [33284] [Engine::Run::<lambda_1>::operator ()@44] S tuşuna basıldı!
2024-12-18 04:40:17.304 INFO  [23880] [Window::Init@28] GLFW Initialized
2024-12-18 04:40:17.452 INFO  [23880] [Window::Init@49] GLEW Initialized
2024-12-18 04:40:17.452 INFO  [23880] [Window::Init@51] 3.3.0 NVIDIA 561.09
2024-12-18 04:40:18.340 INFO  [23880] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:18.829 INFO  [23880] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:19.299 INFO  [23880] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:20.108 INFO  [23880] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:20.803 INFO  [23880] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
